name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name,description_en,description_es
VCF1029a,STRING,1972-2004 menção 3: aspecto negativo sobre o candidato democrata à Câmara dos Representantes dos EUA,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF1029a,1972-2004 mention 3: dislike about Democratic U.S. House cand,1972-2004 mención 3: aspecto negativo sobre el candidato demócrata a la Cámara de Representantes de EE. UU.
VCF1029b,STRING,"1972-2004 menção 3: aspecto negativo sobre o candidato democrata à Câmara dos Representantes dos EUA, agrupado",,yes,,,no,,VCF1029b,1972-2004 mention 3: dislike about Democratic U.S. House cand collapsed,"1972-2004 mención 3: aspecto negativo sobre el candidato demócrata a la Cámara de Representantes de EE. UU., agrupado"
VCF1030a,STRING,1972-2004 menção 4: aspecto negativo sobre o candidato democrata à Câmara dos Representantes dos EUA,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF1030a,1972-2004 mention 4: dislike about Democratic U.S. House cand,1972-2004 mención 4: aspecto negativo sobre el candidato demócrata a la Cámara de Representantes de EE. UU.
VCF1030b,STRING,"1972-2004 menção 4: aspecto negativo sobre o candidato democrata à Câmara dos Representantes dos EUA, agrupado",,yes,,,no,,VCF1030b,1972-2004 mention 4: dislike about Democratic U.S. House cand collapsed,"1972-2004 mención 4: aspecto negativo sobre el candidato demócrata a la Cámara de Representantes de EE. UU., agrupado"
VCF1031a,STRING,1972-2004 menção 5: aspecto negativo sobre o candidato democrata à Câmara dos Representantes dos EUA,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF1031a,1972-2004 mention 5: dislike about Democratic U.S. House cand,1972-2004 mención 5: aspecto negativo sobre el candidato demócrata a la Cámara de Representantes de EE. UU.
VCF1031b,STRING,"1972-2004 menção 5: aspecto negativo sobre o candidato democrata à Câmara dos Representantes dos EUA, agrupado",,yes,,,no,,VCF1031b,1972-2004 mention 5: dislike about Democratic U.S. House cand collapsed,"1972-2004 mención 5: aspecto negativo sobre el candidato demócrata a la Cámara de Representantes de EE. UU., agrupado"
VCF1032,STRING,Aspectos positivos sobre o candidato republicano à Câmara dos Representantes dos EUA,,yes,,,no,,VCF1032,Likes anything about Republican U.S. House cand,Aspectos positivos sobre el candidato republicano a la Cámara de Representantes de EE. UU.
VCF1033a,STRING,1972-2004 menção 1: aspecto positivo sobre o candidato republicano à Câmara dos Representantes dos EUA,,yes,,,no,,VCF1033a,1972-2004 mention 1: like about Republican U.S. House cand,1972-2004 mención 1: aspecto positivo sobre el candidato republicano a la Cámara de Representantes de EE. UU.
VCF1033b,STRING,"1972-2004 menção 1: aspecto positivo sobre o candidato republicano à Câmara dos Representantes dos EUA, agrupado",,yes,,,no,,VCF1033b,1972-2004 mention 1: like about Republican U.S. House cand collapsed,"1972-2004 mención 1: aspecto positivo sobre el candidato republicano a la Cámara de Representantes de EE. UU., agrupado"
VCF1034a,STRING,1972-2004 menção 2: aspecto positivo sobre o candidato republicano à Câmara dos Representantes dos EUA,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF1034a,1972-2004 mention 2: like about Republican U.S. House cand,1972-2004 mención 2: aspecto positivo sobre el candidato republicano a la Cámara de Representantes de EE. UU.
VCF1034b,STRING,"1972-2004 menção 2: aspecto positivo sobre o candidato republicano à Câmara dos Representantes dos EUA, agrupado",,yes,,,no,,VCF1034b,1972-2004 mention 2: like about Republican U.S. House cand collapsed,"1972-2004 mención 2: aspecto positivo sobre el candidato republicano a la Cámara de Representantes de EE. UU., agrupado"
VCF1035a,STRING,1972-2004 menção 3: aspecto positivo sobre o candidato republicano à Câmara dos Representantes dos EUA,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF1035a,1972-2004 mention 3: like about Republican U.S. House cand,1972-2004 mención 3: aspecto positivo sobre el candidato republicano a la Cámara de Representantes de EE. UU.
VCF1035b,STRING,"1972-2004 menção 3: aspecto positivo sobre o candidato republicano à Câmara dos Representantes dos EUA, agrupado",,yes,,,no,,VCF1035b,1972-2004 mention 3: like about Republican U.S. House cand collapsed,"1972-2004 mención 3: aspecto positivo sobre el candidato republicano a la Cámara de Representantes de EE. UU., agrupado"
VCF1036a,STRING,1972-2004 menção 4: aspecto positivo sobre o candidato republicano à Câmara dos Representantes dos EUA,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF1036a,1972-2004 mention 4: like about Republican U.S. House cand,1972-2004 mención 4: aspecto positivo sobre el candidato republicano a la Cámara de Representantes de EE. UU.
VCF1036b,STRING,"1972-2004 menção 4: aspecto positivo sobre o candidato republicano à Câmara dos Representantes dos EUA, agrupado",,yes,,,no,,VCF1036b,1972-2004 mention 4: like about Republican U.S. House cand collapsed,"1972-2004 mención 4: aspecto positivo sobre el candidato republicano a la Cámara de Representantes de EE. UU., agrupado"
VCF1037a,STRING,1972-2004 menção 5: aspecto positivo sobre o candidato republicano à Câmara dos Representantes dos EUA,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF1037a,1972-2004 mention 5: like about Republican U.S. House cand,1972-2004 mención 5: aspecto positivo sobre el candidato republicano a la Cámara de Representantes de EE. UU.
VCF1037b,STRING,"1972-2004 menção 5: aspecto positivo sobre o candidato republicano à Câmara dos Representantes dos EUA, agrupado",,yes,,,no,,VCF1037b,1972-2004 mention 5: like about Republican U.S. House cand collapsed,"1972-2004 mención 5: aspecto positivo sobre el candidato republicano a la Cámara de Representantes de EE. UU., agrupado"
VCF1038,STRING,Aspectos negativos sobre o candidato republicano à Câmara dos Representantes dos EUA,,yes,,,no,,VCF1038,Dislikes anything about Republican U.S. House cand,Aspectos negativos sobre el candidato republicano a la Cámara de Representantes de EE. UU.
VCF1039a,STRING,1972-2004 menção 1: aspecto negativo sobre o candidato republicano à Câmara dos Representantes dos EUA,,yes,,,no,,VCF1039a,1972-2004 mention 1: dislike about Republican U.S. House cand,1972-2004 mención 1: aspecto negativo sobre el candidato republicano a la Cámara de Representantes de EE. UU.
VCF1039b,STRING,"1972-2004 menção 1: aspecto negativo sobre o candidato republicano à Câmara dos Representantes dos EUA, agrupado",,yes,,,no,,VCF1039b,1972-2004 mention 1: dislike about Republican U.S. House cand collapsed,"1972-2004 mención 1: aspecto negativo sobre el candidato republicano a la Cámara de Representantes de EE. UU., agrupado"
VCF1040a,STRING,1972-2004 menção 2: aspecto negativo sobre o candidato republicano à Câmara dos Representantes dos EUA,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF1040a,1972-2004 mention 2: dislike about Republican U.S. House cand,1972-2004 mención 2: aspecto negativo sobre el candidato republicano a la Cámara de Representantes de EE. UU.
VCF1040b,STRING,"1972-2004 menção 2: aspecto negativo sobre o candidato republicano à Câmara dos Representantes dos EUA, agrupado",,yes,,,no,,VCF1040b,1972-2004 mention 2: dislike about Republican U.S. House cand collapsed,"1972-2004 mención 2: aspecto negativo sobre el candidato republicano a la Cámara de Representantes de EE. UU., agrupado"
VCF1041a,STRING,1972-2004 menção 3: aspecto negativo sobre o candidato republicano à Câmara dos Representantes dos EUA,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF1041a,1972-2004 mention 3: dislike about Republican U.S. House cand,1972-2004 mención 3: aspecto negativo sobre el candidato republicano a la Cámara de Representantes de EE. UU.
VCF1041b,STRING,"1972-2004 menção 3: aspecto negativo sobre o candidato republicano à Câmara dos Representantes dos EUA, agrupado",,yes,,,no,,VCF1041b,1972-2004 mention 3: dislike about Republican U.S. House cand collapsed,"1972-2004 mención 3: aspecto negativo sobre el candidato republicano a la Cámara de Representantes de EE. UU., agrupado"
VCF1042a,STRING,1972-2004 menção 4: aspecto negativo sobre o candidato republicano à Câmara dos Representantes dos EUA,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF1042a,1972-2004 mention 4: dislike about Republican U.S. House cand,1972-2004 mención 4: aspecto negativo sobre el candidato republicano a la Cámara de Representantes de EE. UU.
VCF1042b,STRING,"1972-2004 menção 4: aspecto negativo sobre o candidato republicano à Câmara dos Representantes dos EUA, agrupado",,yes,,,no,,VCF1042b,1972-2004 mention 4: dislike about Republican U.S. House cand collapsed,"1972-2004 mención 4: aspecto negativo sobre el candidato republicano a la Cámara de Representantes de EE. UU., agrupado"
VCF1043a,STRING,1972-2004 menção 5: aspecto negativo sobre o candidato republicano à Câmara dos Representantes dos EUA,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF1043a,1972-2004 mention 5: dislike about Republican U.S. House cand,1972-2004 mención 5: aspecto negativo sobre el candidato republicano a la Cámara de Representantes de EE. UU.
VCF1043b,STRING,"1972-2004 menção 5: aspecto negativo sobre o candidato republicano à Câmara dos Representantes dos EUA, agrupado",,yes,,,no,,VCF1043b,1972-2004 mention 5: dislike about Republican U.S. House cand collapsed,"1972-2004 mención 5: aspecto negativo sobre el candidato republicano a la Cámara de Representantes de EE. UU., agrupado"
VCF9001,STRING,Tempo de residência na comunidade,,yes,,,no,,VCF9001,Length of residence in community,Tiempo de residencia en la comunidad
VCF9002,STRING,Tempo de residência no domicílio,,yes,,,no,,VCF9002,Length of residence in home,Tiempo de residencia en el hogar
VCF9003,INT64,Termômetro - grupos evangélicos,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF9003,Thermometer - evangelical groups,Termómetro - grupos evangélicos
VCF9004,INT64,Termômetro - idosos,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF9004,Thermometer - elderly,Termómetro - personas mayores
VCF9005,INT64,Termômetro - suprema corte,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF9005,Thermometer - Supreme Court,Termómetro - corte suprema
VCF9006,INT64,Termômetro - mulheres,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF9006,Thermometer - women,Termómetro - mujeres
VCF9007,INT64,Termômetro - jesse Jackson,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF9007,Thermometer - jesse Jackson,Termómetro - jesse Jackson
VCF9008,STRING,Qual partido lidaria melhor com a poluição e a proteção do meio ambiente,,yes,,,no,,VCF9008,Which party would best handle pollution and protecting environment,Qué partido manejaría mejor la contaminación y la protección del medio ambiente
VCF9009,STRING,Aprova o desempenho do presidente na economia,,yes,,,no,,VCF9009,Approve of president performance on economy,Aprueba el desempeño del presidente en la economía
VCF9010,STRING,Qual lidaria melhor com a inflação,,yes,,,no,,VCF9010,Which would best handle inflation,Cuál manejaría mejor la inflación
VCF9011,STRING,Qual lidaria melhor com o desemprego,,yes,,,no,,VCF9011,Which would best handle unemployment,Cuál manejaría mejor el desempleo
VCF9012,STRING,Qual partido lidaria melhor com o problema mais importante,,yes,,,no,,VCF9012,Which party would best handle most important problem,Qué partido manejaría mejor el problema más importante
VCF9013,STRING,A sociedade deve garantir oportunidade igual de sucesso,,yes,,,no,,VCF9013,Society ensure equal opportunity to succeed,La sociedad debe garantizar igual oportunidad de éxito
VCF9014,STRING,Fomos longe demais promovendo direitos iguais,,yes,,,no,,VCF9014,We have gone too far pushing equal rights,Hemos ido demasiado lejos promoviendo la igualdad de derechos
VCF9015,STRING,É um grande problema que nem todos tenham chances iguais,,yes,,,no,,VCF9015,Big problem that not everyone has equal chance,Es un gran problema que no todos tengan iguales oportunidades
VCF9016,STRING,Não é grande problema se alguns têm mais chances na vida,,yes,,,no,,VCF9016,Not big problem if some have more chance in life,No es un gran problema si algunos tienen más oportunidades en la vida
VCF9017,STRING,Deveríamos nos preocupar menos com o quanto as pessoas são iguais,,yes,,,no,,VCF9017,Should worry less about how equal people are,Deberíamos preocuparnos menos por cuán iguales son las personas
VCF9018,STRING,Os EUA teriam menos problemas se todos fossem tratados igualmente,,yes,,,no,,VCF9018,U.S. fewer problems if everyone treated equally,EE. UU. tendría menos problemas si todos fueran tratados por igual
VCF9019,STRING,Objetivo mais desejável para a nação: #1,,yes,,,no,,VCF9019,Most desirable goal for the nation: #1,Objetivo más deseable para la nación: #1
VCF9020,STRING,Objetivo mais desejável para a nação: #2,,yes,,,no,,VCF9020,Most desirable goal for the nation: #2,Objetivo más deseable para la nación: #2
VCF9021,STRING,Alguém conversou com o entrevistado sobre votar ou se registrar,,yes,,,no,,VCF9021,Did anyone talk to r about voting or registering,Alguien habló con el entrevistado sobre votar o registrarse
VCF9022,STRING,Intensidade da preferência do eleitor - candidato presidencial,,yes,,,no,,VCF9022,Voter strength of preference- presidential cand,Intensidad de la preferencia del votante - candidato presidencial
VCF9023,STRING,Preferência de quem não vota - candidato presidencial,,yes,,,no,,VCF9023,Nonvoter preference- presidential cand,Preferencia de quien no vota - candidato presidencial
VCF9024,STRING,Intensidade da preferência do eleitor - candidato à Câmara dos Representantes dos EUA,,yes,,,no,,VCF9024,Voter strength of preference- U.S. House cand,Intensidad de la preferencia del votante - candidato a la Cámara de Representantes de EE. UU.
VCF9025,STRING,Voto para governador - partido,,yes,,,no,,VCF9025,Vote for governor- party,Voto para gobernador - partido
VCF9026,STRING,Voto na primária do ano presidencial - partido,,yes,,,no,,VCF9026,Vote in presidential year primary- party,Voto en la primaria del año presidencial - partido
VCF9027,STRING,Voto na eleição presidencial anterior - partido,,yes,,,no,,VCF9027,Vote in previous presidential election - party,Voto en la elección presidencial anterior - partido
VCF9028,STRING,Qual candidato presidencial vencerá no estado,,yes,,,no,,VCF9028,Which presidential candidate will win in state,Qué candidato presidencial ganará en el estado
VCF9029,STRING,Qual disputa presidencial no estado será acirrada,,yes,,,no,,VCF9029,Which presidential race in state be close,Qué contienda presidencial en el estado será reñida
VCF9030,STRING,Contatado por qual partido principal,,yes,,,no,,VCF9030,Contacted by which major party,Contactado por qué partido principal
VCF9030a,STRING,Contatado por algum partido principal,,yes,,,no,,VCF9030a,Contacted by any major party,Contactado por algún partido principal
VCF9030b,STRING,Contatado pelo Partido Democrata,,yes,,,no,,VCF9030b,Contacted by Democratic party,Contactado por el Partido Demócrata
VCF9030c,STRING,Contatado pelo Partido Republicano,,yes,,,no,,VCF9030c,Contacted by Republican party,Contactado por el Partido Republicano
VCF9031,STRING,Contatado por alguém que não os partidos,,yes,,,no,,VCF9031,Contacted by anyone other than parties,Contactado por alguien distinto a los partidos
VCF9032,STRING,"Ouve programas sobre campanhas no rádio, 4 categorias",,yes,,,no,,VCF9032,Hear programs about campaigns on the radio 4-category,"Escucha programas sobre campañas en la radio, 4 categorías"
VCF9033,STRING,Número de dias que leu jornal na última semana,,yes,,,no,,VCF9033,Number of days read newspaper in last week,Número de días que leyó el periódico en la última semana
VCF9034,STRING,Lê jornal diário,,yes,,,no,,VCF9034,Read daily newspaper,Lee el periódico diario
VCF9035,STRING,Número de dias que assistiu ao noticiário nacional na TV na última semana,,yes,,,no,,VCF9035,Number of days watched national TV news in past week,Número de días que vio el noticiero nacional en la TV en la última semana
VCF9036,STRING,Partido com maioria no Senado antes da eleição,,yes,,,no,,VCF9036,Party with Senate majority before the election,Partido con mayoría en el Senado antes de la elección
VCF9037,STRING,O governo deve garantir empregos justos para negros,,yes,,,no,,VCF9037,Government should ensure fair jobs for blacks,El gobierno debe garantizar empleos justos para los negros
VCF9038,STRING,Garantir oportunidade igual não é função do governo,,yes,,,no,,VCF9038,Guaranteed equal opportunity is not government job,Garantizar la igualdad de oportunidades no es función del gobierno
VCF9039,STRING,As condições dificultam o sucesso dos negros,,yes,,,no,,VCF9039,Conditions make it difficult for blacks to succeed,Las condiciones dificultan el éxito de los negros
VCF9040,STRING,Os negros não deveriam ter favores especiais para ter sucesso,,yes,,,no,,VCF9040,Blacks should not have special favors to succeed,Los negros no deberían tener favores especiales para tener éxito
VCF9041,STRING,Os negros devem se esforçar mais para ter sucesso,,yes,,,no,,VCF9041,Blacks must try harder to succeed,Los negros deben esforzarse más para tener éxito
VCF9042,STRING,Os negros receberam menos do que merecem nos últimos anos,,yes,,,no,,VCF9042,Blacks gotten less than they deserve over the past few years,Los negros han recibido menos de lo que merecen en los últimos años
VCF9043,STRING,"Oração nas escolas permitida, 4 categorias",,yes,,,no,,VCF9043,School prayer allowed 4-category,"Oración en las escuelas permitida, 4 categorías"
VCF9043a,STRING,"Intensidade da opinião quando oração nas escolas permitida, 4 categorias",,yes,,,no,,VCF9043a,Strength of opinion when school prayer allowed 4-category,"Intensidad de la opinión cuando la oración en las escuelas está permitida, 4 categorías"
VCF9044,STRING,"Efeito das políticas econômicas federais, 7 categorias",,yes,,,no,,VCF9044,Effect of federal economic policies 7- category,"Efecto de las políticas económicas federales, 7 categorías"
VCF9044a,STRING,"Efeito das políticas econômicas federais, 3 categorias",,yes,,,no,,VCF9044a,Effect of federal economic policies 3- category,"Efecto de las políticas económicas federales, 3 categorías"
VCF9045,STRING,Posição dos EUA mais fraca/mais forte no último ano,,yes,,,no,,VCF9045,Position of the U.S. weaker/stronger in the past year,Posición de EE. UU. más débil/más fuerte en el último año
VCF9046,STRING,Gasto federal - vale-alimentação,,yes,,,no,,VCF9046,Federal spending- food stamps,Gasto federal - cupones de alimentos
VCF9047,STRING,Gasto federal - melhorar e proteger o meio ambiente,,yes,,,no,,VCF9047,Federal spending- improve and protect the environment,Gasto federal - mejorar y proteger el medio ambiente
VCF9048,STRING,Gasto federal - espaço/ciência/tecnologia,,yes,,,no,,VCF9048,Federal spending- space/science/technology,Gasto federal - espacio/ciencia/tecnología
VCF9049,STRING,Gasto federal - previdência social,,yes,,,no,,VCF9049,Federal spending- Social Security,Gasto federal - seguridad social
VCF9050,STRING,Gasto federal - assistência a negros,,yes,,,no,,VCF9050,Federal spending- assistance to blacks,Gasto federal - asistencia a los negros
VCF9051,STRING,"Oração nas escolas permitida, 2 categorias",,yes,,,no,,VCF9051,School prayer allowed 2-category,"Oración en las escuelas permitida, 2 categorías"
VCF9052,STRING,As coisas nos EUA vão bem ou não,,yes,,,no,,VCF9052,Are things in U.S. going well or not,Las cosas en EE. UU. van bien o no
VCF9053,STRING,A renda acompanhou os custos no último ano,,yes,,,no,,VCF9053,Income kept up with costs in last year,El ingreso siguió el ritmo de los costos en el último año
VCF9054,STRING,Disputa para o Senado no estado,,yes,,,no,,VCF9054,Senate race in state,Contienda para el Senado en el estado
VCF9055,STRING,Tipo de disputa para o Senado dos EUA,,yes,,,no,,VCF9055,Type of U.S. Senate race,Tipo de contienda para el Senado de EE. UU.
VCF9056,INT64,Termômetro - candidato democrata ao Senado,,no,,degrees,no,"Missing sentinels set to NULL: 990, 996, 997, 998, 999",VCF9056,Thermometer - Senate Democratic candidate,Termómetro - candidato demócrata al Senado
VCF9057,INT64,Termômetro - candidato republicano ao Senado,,no,,degrees,no,"Missing sentinels set to NULL: 990, 996, 997, 998, 999",VCF9057,Thermometer - Senate Republican candidate,Termómetro - candidato republicano al Senado
VCF9058,INT64,Termômetro - candidato ocupante do cargo ao Senado,,no,,degrees,no,"Missing sentinels set to NULL: 990, 996, 997, 998, 999",VCF9058,Thermometer - Senate incumbent candidate,Termómetro - candidato titular del cargo al Senado
VCF9059,INT64,Termômetro - candidato desafiante ao Senado,,no,,degrees,no,"Missing sentinels set to NULL: 990, 996, 997, 998, 999",VCF9059,Thermometer - Senate challenger,Termómetro - candidato retador al Senado
VCF9060,INT64,Termômetro - senador no estado com disputa para o Senado,,no,,degrees,no,"Missing sentinels set to NULL: 996, 997, 998, 999",VCF9060,Thermometer - senator in state with Senate race,Termómetro - senador en el estado con contienda para el Senado
VCF9061,INT64,Termômetro - senador 1 no estado sem disputa para o Senado),,no,,degrees,no,"Missing sentinels set to NULL: 996, 997, 998, 999",VCF9061,Thermometer - senator 1 in state with no Senate race),Termómetro - senador 1 en el estado sin contienda para el Senado)
VCF9062,INT64,Termômetro - senador 2 no estado sem disputa para o Senado),,no,,degrees,no,"Missing sentinels set to NULL: 996, 997, 998, 999",VCF9062,Thermometer - senator 2 in state with no Senate race),Termómetro - senador 2 en el estado sin contienda para el Senado)
VCF9063,STRING,Lembra os nomes dos candidatos ao Senado dos EUA,,yes,,,no,,VCF9063,Recall names of U.S. Senate candidates,Recuerda los nombres de los candidatos al Senado de EE. UU.
VCF9064,STRING,Lembra corretamente o nome do candidato ao Senado dos EUA,,yes,,,no,,VCF9064,Recall correct name of U.S. Senate candidate,Recuerda correctamente el nombre del candidato al Senado de EE. UU.
VCF9065,STRING,Lembra corretamente o nome do candidato ao Senado dos EUA,,yes,,,no,,VCF9065,Recall correct name of U.S. Senate candidate,Recuerda correctamente el nombre del candidato al Senado de EE. UU.
VCF9066,STRING,Lembra corretamente o nome do candidato ao Senado dos EUA,,yes,,,no,,VCF9066,Recall correct name of U.S. Senate candidate,Recuerda correctamente el nombre del candidato al Senado de EE. UU.
VCF9067,STRING,Número de nomes lembrados de candidatos ao Senado dos EUA,,yes,,,no,,VCF9067,Number of recalled names of U.S. Senate candidates,Número de nombres recordados de candidatos al Senado de EE. UU.
VCF9069,STRING,Intensidade de aprova/desaprova o ocupante do cargo em disputa na Câmara dos EUA,,yes,,,no,,VCF9069,Strength approve/disapprove running U.S. House incumbent,Intensidad de aprueba/desaprueba al titular del cargo en contienda en la Cámara de EE. UU.
VCF9070,STRING,Concordância com os votos legislativos do ocupante do cargo em disputa na Câmara,,yes,,,no,,VCF9070,Agreement w/ running House incumbent’s legislative votes,Acuerdo con los votos legislativos del titular del cargo en contienda en la Cámara
VCF9071,STRING,Lembra o voto do ocupante do cargo em disputa na Câmara dos EUA em algum projeto de lei,,yes,,,no,,VCF9071,Remember running U.S. House incumbent vote on any bill,Recuerda el voto del titular del cargo en contienda en la Cámara de EE. UU. en algún proyecto de ley
VCF9072,STRING,Concorda com o voto do ocupante do cargo em disputa na Câmara dos EUA em projeto de lei,,yes,,,no,,VCF9072,Agree with running U.S. House incumbent vote on bill,Concuerda con el voto del titular del cargo en contienda en la Cámara de EE. UU. en un proyecto de ley
VCF9073,STRING,Presidente na escala de gastos com defesa,,yes,,,no,,VCF9073,President on defense spending scale,Presidente en la escala de gastos en defensa
VCF9074,STRING,Presidente na escala de cooperação com a URSS,,yes,,,no,,VCF9074,President on cooperation with ussr scale,Presidente en la escala de cooperación con la URSS
VCF9075,STRING,Presidente na escala do papel igual das mulheres,,yes,,,no,,VCF9075,President on women’s equal role scale,Presidente en la escala del papel igualitario de las mujeres
VCF9076,STRING,Presidente na escala de ajuda a negros,,yes,,,no,,VCF9076,President on aid to blacks scale,Presidente en la escala de ayuda a los negros
VCF9077,STRING,Presidente na escala de seguro-saúde do governo,,yes,,,no,,VCF9077,President on government health insurance scale,Presidente en la escala de seguro de salud del gobierno
VCF9078,STRING,Presidente na escala de gastos/serviços do governo,,yes,,,no,,VCF9078,President on government spending/services scale,Presidente en la escala de gastos/servicios del gobierno
VCF9079,STRING,Presidente na escala de empregos e sustento garantidos,,yes,,,no,,VCF9079,President on guaranteed jobs and living scale,Presidente en la escala de empleos y sustento garantizados
VCF9080,STRING,Presidente na escala liberal-conservador,,yes,,,no,,VCF9080,President on liberal-conservative scale,Presidente en la escala liberal-conservador
VCF9081,STRING,Candidato presidencial democrata - escala de gastos com defesa,,yes,,,no,,VCF9081,Democratic presidential cand- defense spending scale,Candidato presidencial demócrata - escala de gastos en defensa
VCF9082,STRING,Candidato presidencial democrata - escala de cooperação com a URSS,,yes,,,no,,VCF9082,Democratic presidential cand- cooperation with u.s.s.r. scale,Candidato presidencial demócrata - escala de cooperación con la URSS
VCF9083,STRING,Candidato presidencial democrata - escala do papel igual das mulheres,,yes,,,no,,VCF9083,Democratic presidential cand- women equal role scale,Candidato presidencial demócrata - escala del papel igualitario de las mujeres
VCF9084,STRING,Candidato presidencial democrata - escala de ajuda a negros,,yes,,,no,,VCF9084,Democratic presidential cand- aid to blacks scale,Candidato presidencial demócrata - escala de ayuda a los negros
VCF9085,STRING,Candidato presidencial democrata - escala de seguro-saúde do governo,,yes,,,no,,VCF9085,Democratic presidential cand- government health insurance scale,Candidato presidencial demócrata - escala de seguro de salud del gobierno
VCF9086,STRING,Candidato presidencial democrata - escala de serviços/gastos do governo,,yes,,,no,,VCF9086,Democratic presidential cand- government services-spending scale,Candidato presidencial demócrata - escala de servicios/gastos del gobierno
VCF9087,STRING,Candidato presidencial democrata - escala de empregos e sustento garantidos,,yes,,,no,,VCF9087,Democratic presidential cand- guaranteed jobs and living scale,Candidato presidencial demócrata - escala de empleos y sustento garantizados
VCF9088,STRING,Candidato presidencial democrata - escala liberal-conservador,,yes,,,no,,VCF9088,Democratic presidential cand- liberal- conservative scale,Candidato presidencial demócrata - escala liberal-conservador
VCF9089,STRING,Candidato presidencial republicano - escala de gastos com defesa,,yes,,,no,,VCF9089,Republican presidential cand- defense spending scale,Candidato presidencial republicano - escala de gastos en defensa
VCF9090,STRING,Candidato presidencial republicano - escala de cooperação com a URSS,,yes,,,no,,VCF9090,Republican presidential cand- cooperation with u.s.s.r. scale,Candidato presidencial republicano - escala de cooperación con la URSS
VCF9091,STRING,Candidato presidencial republicano - escala do papel igual das mulheres,,yes,,,no,,VCF9091,Republican presidential cand- women equal role scale,Candidato presidencial republicano - escala del papel igualitario de las mujeres
VCF9092,STRING,Candidato presidencial republicano - escala de ajuda aos negros,,yes,,,no,,VCF9092,Republican presidential cand- aid to blacks scale,Candidato presidencial republicano - escala de ayuda a los negros
VCF9093,STRING,Candidato presidencial republicano - escala de seguro de saúde governamental,,yes,,,no,,VCF9093,Republican presidential cand- government health insurance scale,Candidato presidencial republicano - escala de seguro de salud gubernamental
VCF9094,STRING,Candidato presidencial republicano - escala de serviços-gastos do governo,,yes,,,no,,VCF9094,Republican presidential cand- government services-spending scale,Candidato presidencial republicano - escala de servicios-gasto del gobierno
VCF9095,STRING,Candidato presidencial republicano - escala de empregos e padrão de vida garantidos,,yes,,,no,,VCF9095,Republican presidential cand- guaranteed jobs and living scale,Candidato presidencial republicano - escala de empleos y nivel de vida garantizados
VCF9096,STRING,Candidato presidencial republicano - escala liberal-conservador,,yes,,,no,,VCF9096,Republican presidential cand- liberal- conservative scale,Candidato presidencial republicano - escala liberal-conservador
VCF9097,STRING,Candidato democrata à Câmara dos Representantes dos EUA - escala de papel igualitário das mulheres,,yes,,,no,,VCF9097,Democratic U.S. House cand- women equal role scale,Candidato demócrata a la Cámara de Representantes de EE. UU. - escala de rol igualitario de las mujeres
VCF9098,STRING,Candidato democrata à Câmara dos Representantes dos EUA - escala de ajuda aos negros,,yes,,,no,,VCF9098,Democratic U.S. House cand- aid to blacks scale,Candidato demócrata a la Cámara de Representantes de EE. UU. - escala de ayuda a los negros
VCF9099,STRING,Candidato democrata à Câmara dos Representantes dos EUA - escala de serviços-gastos do governo,,yes,,,no,,VCF9099,Democratic U.S. House cand- government services-spending scale,Candidato demócrata a la Cámara de Representantes de EE. UU. - escala de servicios-gasto del gobierno
VCF9100,STRING,Candidato democrata à Câmara dos Representantes dos EUA - escala de empregos e padrão de vida garantidos,,yes,,,no,,VCF9100,Democratic U.S. House cand- guaranteed jobs and living scale,Candidato demócrata a la Cámara de Representantes de EE. UU. - escala de empleos y nivel de vida garantizados
VCF9101,STRING,Candidato democrata à Câmara dos Representantes dos EUA - escala liberal-conservador,,yes,,,no,,VCF9101,Democratic U.S. House cand- liberal- conservative scale,Candidato demócrata a la Cámara de Representantes de EE. UU. - escala liberal-conservador
VCF9102,STRING,Candidato republicano à Câmara dos Representantes dos EUA - escala de papel igualitário das mulheres,,yes,,,no,,VCF9102,Republican U.S. House cand- women equal role scale,Candidato republicano a la Cámara de Representantes de EE. UU. - escala de rol igualitario de las mujeres
VCF9103,STRING,Candidato republicano à Câmara dos Representantes dos EUA - escala de ajuda aos negros,,yes,,,no,,VCF9103,Republican U.S. House cand- aid to blacks scale,Candidato republicano a la Cámara de Representantes de EE. UU. - escala de ayuda a los negros
