product,year,column,bigquery_type,measurement_unit,source_variable,sentinels,note
death,1995,race_recode_3,STRING,,racer3,,1968-2020
death,1996,race_recode_3,STRING,,racer3,,1968-2020
death,1997,race_recode_3,STRING,,racer3,,1968-2020
death,1998,race_recode_3,STRING,,racer3,,1968-2020
death,1999,race_recode_3,STRING,,racer3,,1968-2020
death,2000,race_recode_3,STRING,,racer3,,1968-2020
death,2001,race_recode_3,STRING,,racer3,,1968-2020
death,2002,race_recode_3,STRING,,racer3,,1968-2020
death,2003,race_recode_3,STRING,,racer3,,1968-2020
death,2004,race_recode_3,STRING,,racer3,,1968-2020
death,2005,race_recode_3,STRING,,racer3,,1968-2020
death,2006,race_recode_3,STRING,,racer3,,1968-2020
death,2007,race_recode_3,STRING,,racer3,,1968-2020
death,2008,race_recode_3,STRING,,racer3,,1968-2020
death,2009,race_recode_3,STRING,,racer3,,1968-2020
death,2010,race_recode_3,STRING,,racer3,,1968-2020
death,2011,race_recode_3,STRING,,racer3,,1968-2020
death,2012,race_recode_3,STRING,,racer3,,1968-2020
death,2013,race_recode_3,STRING,,racer3,,1968-2020
death,2014,race_recode_3,STRING,,racer3,,1968-2020
death,2015,race_recode_3,STRING,,racer3,,1968-2020
death,2016,race_recode_3,STRING,,racer3,,1968-2020
death,2017,race_recode_3,STRING,,racer3,,1968-2020
death,2018,race_recode_3,STRING,,racer3,,1968-2020
death,2019,race_recode_3,STRING,,racer3,,1968-2020
death,2020,race_recode_3,STRING,,racer3,,1968-2020
death,2021,race_recode_3,STRING,,,,1968-2020
death,2022,race_recode_3,STRING,,,,1968-2020
death,2023,race_recode_3,STRING,,,,1968-2020
death,2024,race_recode_3,STRING,,,,1968-2020
death,1968,race_recode_5,STRING,,,,2004-2020
death,1969,race_recode_5,STRING,,,,2004-2020
death,1970,race_recode_5,STRING,,,,2004-2020
death,1971,race_recode_5,STRING,,,,2004-2020
death,1972,race_recode_5,STRING,,,,2004-2020
death,1973,race_recode_5,STRING,,,,2004-2020
death,1974,race_recode_5,STRING,,,,2004-2020
death,1975,race_recode_5,STRING,,,,2004-2020
death,1976,race_recode_5,STRING,,,,2004-2020
death,1977,race_recode_5,STRING,,,,2004-2020
death,1978,race_recode_5,STRING,,,,2004-2020
death,1979,race_recode_5,STRING,,,,2004-2020
death,1980,race_recode_5,STRING,,,,2004-2020
death,1981,race_recode_5,STRING,,,,2004-2020
death,1982,race_recode_5,STRING,,,,2004-2020
death,1983,race_recode_5,STRING,,,,2004-2020
death,1984,race_recode_5,STRING,,,,2004-2020
death,1985,race_recode_5,STRING,,,,2004-2020
death,1986,race_recode_5,STRING,,,,2004-2020
death,1987,race_recode_5,STRING,,,,2004-2020
death,1988,race_recode_5,STRING,,,,2004-2020
death,1989,race_recode_5,STRING,,,,2004-2020
death,1990,race_recode_5,STRING,,,,2004-2020
death,1991,race_recode_5,STRING,,,,2004-2020
death,1992,race_recode_5,STRING,,,,2004-2020
death,1993,race_recode_5,STRING,,,,2004-2020
death,1994,race_recode_5,STRING,,,,2004-2020
death,1995,race_recode_5,STRING,,,,2004-2020
death,1996,race_recode_5,STRING,,,,2004-2020
death,1997,race_recode_5,STRING,,,,2004-2020
death,1998,race_recode_5,STRING,,,,2004-2020
death,1999,race_recode_5,STRING,,,,2004-2020
death,2000,race_recode_5,STRING,,,,2004-2020
death,2001,race_recode_5,STRING,,,,2004-2020
death,2002,race_recode_5,STRING,,,,2004-2020
death,2003,race_recode_5,STRING,,,,2004-2020
death,2004,race_recode_5,STRING,,racer5,,2004-2020
death,2005,race_recode_5,STRING,,racer5,,2004-2020
death,2006,race_recode_5,STRING,,racer5,,2004-2020
death,2007,race_recode_5,STRING,,racer5,,2004-2020
death,2008,race_recode_5,STRING,,racer5,,2004-2020
death,2009,race_recode_5,STRING,,racer5,,2004-2020
death,2010,race_recode_5,STRING,,racer5,,2004-2020
death,2011,race_recode_5,STRING,,racer5,,2004-2020
death,2012,race_recode_5,STRING,,racer5,,2004-2020
death,2013,race_recode_5,STRING,,racer5,,2004-2020
death,2014,race_recode_5,STRING,,racer5,,2004-2020
death,2015,race_recode_5,STRING,,racer5,,2004-2020
death,2016,race_recode_5,STRING,,racer5,,2004-2020
death,2017,race_recode_5,STRING,,racer5,,2004-2020
death,2018,race_recode_5,STRING,,racer5,,2004-2020
death,2019,race_recode_5,STRING,,racer5,,2004-2020
death,2020,race_recode_5,STRING,,racer5,,2004-2020
death,2021,race_recode_5,STRING,,,,2004-2020
death,2022,race_recode_5,STRING,,,,2004-2020
death,2023,race_recode_5,STRING,,,,2004-2020
death,2024,race_recode_5,STRING,,,,2004-2020
death,1968,race_bridged_flag,STRING,,,,2003+
death,1969,race_bridged_flag,STRING,,,,2003+
death,1970,race_bridged_flag,STRING,,,,2003+
death,1971,race_bridged_flag,STRING,,,,2003+
death,1972,race_bridged_flag,STRING,,,,2003+
death,1973,race_bridged_flag,STRING,,,,2003+
death,1974,race_bridged_flag,STRING,,,,2003+
death,1975,race_bridged_flag,STRING,,,,2003+
death,1976,race_bridged_flag,STRING,,,,2003+
death,1977,race_bridged_flag,STRING,,,,2003+
death,1978,race_bridged_flag,STRING,,,,2003+
death,1979,race_bridged_flag,STRING,,,,2003+
death,1980,race_bridged_flag,STRING,,,,2003+
death,1981,race_bridged_flag,STRING,,,,2003+
death,1982,race_bridged_flag,STRING,,,,2003+
death,1983,race_bridged_flag,STRING,,,,2003+
death,1984,race_bridged_flag,STRING,,,,2003+
death,1985,race_bridged_flag,STRING,,,,2003+
death,1986,race_bridged_flag,STRING,,,,2003+
death,1987,race_bridged_flag,STRING,,,,2003+
death,1988,race_bridged_flag,STRING,,,,2003+
death,1989,race_bridged_flag,STRING,,,,2003+
death,1990,race_bridged_flag,STRING,,,,2003+
death,1991,race_bridged_flag,STRING,,,,2003+
death,1992,race_bridged_flag,STRING,,,,2003+
death,1993,race_bridged_flag,STRING,,,,2003+
death,1994,race_bridged_flag,STRING,,,,2003+
death,1995,race_bridged_flag,STRING,,,,2003+
death,1996,race_bridged_flag,STRING,,,,2003+
death,1997,race_bridged_flag,STRING,,,,2003+
death,1998,race_bridged_flag,STRING,,,,2003+
death,1999,race_bridged_flag,STRING,,,,2003+
death,2000,race_bridged_flag,STRING,,,,2003+
death,2001,race_bridged_flag,STRING,,,,2003+
death,2002,race_bridged_flag,STRING,,,,2003+
death,2003,race_bridged_flag,STRING,,brace,,2003+
death,2004,race_bridged_flag,STRING,,brace,,2003+
death,2005,race_bridged_flag,STRING,,brace,,2003+
death,2006,race_bridged_flag,STRING,,brace,,2003+
death,2007,race_bridged_flag,STRING,,brace,,2003+
death,2008,race_bridged_flag,STRING,,brace,,2003+
death,2009,race_bridged_flag,STRING,,brace,,2003+
death,2010,race_bridged_flag,STRING,,brace,,2003+
death,2011,race_bridged_flag,STRING,,brace,,2003+
death,2012,race_bridged_flag,STRING,,brace,,2003+
death,2013,race_bridged_flag,STRING,,brace,,2003+
death,2014,race_bridged_flag,STRING,,brace,,2003+
death,2015,race_bridged_flag,STRING,,brace,,2003+
death,2016,race_bridged_flag,STRING,,brace,,2003+
death,2017,race_bridged_flag,STRING,,brace,,2003+
death,2018,race_bridged_flag,STRING,,brace,,2003+
death,2019,race_bridged_flag,STRING,,brace,,2003+
death,2020,race_bridged_flag,STRING,,brace,,2003+
death,2021,race_bridged_flag,STRING,,brace,,2003+
death,2022,race_bridged_flag,STRING,,brace,,2003+
death,2023,race_bridged_flag,STRING,,brace,,2003+
death,2024,race_bridged_flag,STRING,,brace,,2003+
death,1968,hispanic_origin_code,STRING,,,,1989+
death,1969,hispanic_origin_code,STRING,,,,1989+
death,1970,hispanic_origin_code,STRING,,,,1989+
death,1971,hispanic_origin_code,STRING,,,,1989+
death,1972,hispanic_origin_code,STRING,,,,1989+
death,1973,hispanic_origin_code,STRING,,,,1989+
death,1974,hispanic_origin_code,STRING,,,,1989+
death,1975,hispanic_origin_code,STRING,,,,1989+
death,1976,hispanic_origin_code,STRING,,,,1989+
death,1977,hispanic_origin_code,STRING,,,,1989+
death,1978,hispanic_origin_code,STRING,,,,1989+
death,1979,hispanic_origin_code,STRING,,,,1989+
death,1980,hispanic_origin_code,STRING,,,,1989+
death,1981,hispanic_origin_code,STRING,,,,1989+
death,1982,hispanic_origin_code,STRING,,,,1989+
death,1983,hispanic_origin_code,STRING,,,,1989+
death,1984,hispanic_origin_code,STRING,,,,1989+
death,1985,hispanic_origin_code,STRING,,,,1989+
death,1986,hispanic_origin_code,STRING,,,,1989+
death,1987,hispanic_origin_code,STRING,,,,1989+
death,1988,hispanic_origin_code,STRING,,,,1989+
death,1989,hispanic_origin_code,STRING,,hispanic,,1989+
death,1990,hispanic_origin_code,STRING,,hispanic,,1989+
death,1991,hispanic_origin_code,STRING,,hispanic,,1989+
death,1992,hispanic_origin_code,STRING,,hispanic,,1989+
death,1993,hispanic_origin_code,STRING,,hispanic,,1989+
death,1994,hispanic_origin_code,STRING,,hispanic,,1989+
death,1995,hispanic_origin_code,STRING,,hispanic,,1989+
death,1996,hispanic_origin_code,STRING,,hispanic,,1989+
death,1997,hispanic_origin_code,STRING,,hispanic,,1989+
death,1998,hispanic_origin_code,STRING,,hispanic,,1989+
death,1999,hispanic_origin_code,STRING,,hispanic,,1989+
death,2000,hispanic_origin_code,STRING,,hispanic,,1989+
death,2001,hispanic_origin_code,STRING,,hispanic,,1989+
death,2002,hispanic_origin_code,STRING,,hispanic,,1989+
death,2003,hispanic_origin_code,STRING,,hispanic,,1989+
death,2004,hispanic_origin_code,STRING,,hispanic,,1989+
death,2005,hispanic_origin_code,STRING,,hispanic,,1989+
death,2006,hispanic_origin_code,STRING,,hispanic,,1989+
death,2007,hispanic_origin_code,STRING,,hispanic,,1989+
death,2008,hispanic_origin_code,STRING,,hispanic,,1989+
death,2009,hispanic_origin_code,STRING,,hispanic,,1989+
death,2010,hispanic_origin_code,STRING,,hispanic,,1989+
death,2011,hispanic_origin_code,STRING,,hispanic,,1989+
death,2012,hispanic_origin_code,STRING,,hispanic,,1989+
death,2013,hispanic_origin_code,STRING,,hispanic,,1989+
death,2014,hispanic_origin_code,STRING,,hispanic,,1989+
death,2015,hispanic_origin_code,STRING,,hispanic,,1989+
death,2016,hispanic_origin_code,STRING,,hispanic,,1989+
death,2017,hispanic_origin_code,STRING,,hispanic,,1989+
death,2018,hispanic_origin_code,STRING,,hispanic,,1989+
death,2019,hispanic_origin_code,STRING,,hispanic,,1989+
death,2020,hispanic_origin_code,STRING,,hispanic,,1989+
death,2021,hispanic_origin_code,STRING,,hispanic,,1989+
death,2022,hispanic_origin_code,STRING,,hispanic,,1989+
death,2023,hispanic_origin_code,STRING,,hispanic,,1989+
death,2024,hispanic_origin_code,STRING,,hispanic,,1989+
death,1968,hispanic_origin_race_recode,STRING,,,,1989+
death,1969,hispanic_origin_race_recode,STRING,,,,1989+
death,1970,hispanic_origin_race_recode,STRING,,,,1989+
death,1971,hispanic_origin_race_recode,STRING,,,,1989+
death,1972,hispanic_origin_race_recode,STRING,,,,1989+
death,1973,hispanic_origin_race_recode,STRING,,,,1989+
death,1974,hispanic_origin_race_recode,STRING,,,,1989+
death,1975,hispanic_origin_race_recode,STRING,,,,1989+
death,1976,hispanic_origin_race_recode,STRING,,,,1989+
death,1977,hispanic_origin_race_recode,STRING,,,,1989+
death,1978,hispanic_origin_race_recode,STRING,,,,1989+
death,1979,hispanic_origin_race_recode,STRING,,,,1989+
death,1980,hispanic_origin_race_recode,STRING,,,,1989+
death,1981,hispanic_origin_race_recode,STRING,,,,1989+
death,1982,hispanic_origin_race_recode,STRING,,,,1989+
death,1983,hispanic_origin_race_recode,STRING,,,,1989+
death,1984,hispanic_origin_race_recode,STRING,,,,1989+
death,1985,hispanic_origin_race_recode,STRING,,,,1989+
death,1986,hispanic_origin_race_recode,STRING,,,,1989+
death,1987,hispanic_origin_race_recode,STRING,,,,1989+
death,1988,hispanic_origin_race_recode,STRING,,,,1989+
death,1989,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,1990,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,1991,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,1992,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,1993,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,1994,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,1995,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,1996,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,1997,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,1998,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,1999,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2000,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2001,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2002,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2003,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2004,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2005,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2006,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2007,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2008,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2009,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2010,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2011,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2012,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2013,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2014,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2015,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2016,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2017,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2018,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2019,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2020,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2021,hispanic_origin_race_recode,STRING,,,,1989+
death,2022,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2023,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,2024,hispanic_origin_race_recode,STRING,,hspanicr,,1989+
death,1968,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1969,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1970,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1971,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1972,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1973,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1974,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1975,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1976,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1977,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1978,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1979,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1980,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1981,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1982,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1983,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1984,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1985,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1986,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1987,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1988,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1989,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1990,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1991,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1992,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1993,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1994,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1995,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1996,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1997,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1998,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1999,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,2000,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,2001,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,2002,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,2003,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,2004,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,2005,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,2006,education_years,INT64,year,educ1989,99,1989 revision: YEARS. NOT comparable to education_code
death,2007,education_years,INT64,year,educ1989,99,1989 revision: YEARS. NOT comparable to education_code
death,2008,education_years,INT64,year,educ1989,99,1989 revision: YEARS. NOT comparable to education_code
death,2009,education_years,INT64,year,educ1989,99,1989 revision: YEARS. NOT comparable to education_code
death,2010,education_years,INT64,year,educ1989,99,1989 revision: YEARS. NOT comparable to education_code
death,2011,education_years,INT64,year,educ1989,99,1989 revision: YEARS. NOT comparable to education_code
death,2012,education_years,INT64,year,educ1989,99,1989 revision: YEARS. NOT comparable to education_code
death,2013,education_years,INT64,year,educ1989,99,1989 revision: YEARS. NOT comparable to education_code
death,2014,education_years,INT64,year,educ1989,99,1989 revision: YEARS. NOT comparable to education_code
death,2015,education_years,INT64,year,educ1989,99,1989 revision: YEARS. NOT comparable to education_code
death,2016,education_years,INT64,year,educ1989,99,1989 revision: YEARS. NOT comparable to education_code
death,2017,education_years,INT64,year,educ1989,99,1989 revision: YEARS. NOT comparable to education_code
death,2018,education_years,INT64,year,educ1989,99,1989 revision: YEARS. NOT comparable to education_code
death,2019,education_years,INT64,year,educ1989,99,1989 revision: YEARS. NOT comparable to education_code
death,2020,education_years,INT64,year,educ1989,99,1989 revision: YEARS. NOT comparable to education_code
death,2021,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,2022,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,2023,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,2024,education_years,INT64,year,,99,1989 revision: YEARS. NOT comparable to education_code
death,1968,education_code,STRING,,,,2003 revision: CATEGORIES
death,1969,education_code,STRING,,,,2003 revision: CATEGORIES
death,1970,education_code,STRING,,,,2003 revision: CATEGORIES
death,1971,education_code,STRING,,,,2003 revision: CATEGORIES
death,1972,education_code,STRING,,,,2003 revision: CATEGORIES
death,1973,education_code,STRING,,,,2003 revision: CATEGORIES
death,1974,education_code,STRING,,,,2003 revision: CATEGORIES
death,1975,education_code,STRING,,,,2003 revision: CATEGORIES
death,1976,education_code,STRING,,,,2003 revision: CATEGORIES
death,1977,education_code,STRING,,,,2003 revision: CATEGORIES
death,1978,education_code,STRING,,,,2003 revision: CATEGORIES
death,1979,education_code,STRING,,,,2003 revision: CATEGORIES
death,1980,education_code,STRING,,,,2003 revision: CATEGORIES
death,1981,education_code,STRING,,,,2003 revision: CATEGORIES
death,1982,education_code,STRING,,,,2003 revision: CATEGORIES
death,1983,education_code,STRING,,,,2003 revision: CATEGORIES
death,1984,education_code,STRING,,,,2003 revision: CATEGORIES
death,1985,education_code,STRING,,,,2003 revision: CATEGORIES
death,1986,education_code,STRING,,,,2003 revision: CATEGORIES
death,1987,education_code,STRING,,,,2003 revision: CATEGORIES
death,1988,education_code,STRING,,,,2003 revision: CATEGORIES
death,1989,education_code,STRING,,,,2003 revision: CATEGORIES
death,1990,education_code,STRING,,,,2003 revision: CATEGORIES
death,1991,education_code,STRING,,,,2003 revision: CATEGORIES
death,1992,education_code,STRING,,,,2003 revision: CATEGORIES
death,1993,education_code,STRING,,,,2003 revision: CATEGORIES
death,1994,education_code,STRING,,,,2003 revision: CATEGORIES
death,1995,education_code,STRING,,,,2003 revision: CATEGORIES
death,1996,education_code,STRING,,,,2003 revision: CATEGORIES
death,1997,education_code,STRING,,,,2003 revision: CATEGORIES
death,1998,education_code,STRING,,,,2003 revision: CATEGORIES
death,1999,education_code,STRING,,,,2003 revision: CATEGORIES
death,2000,education_code,STRING,,,,2003 revision: CATEGORIES
death,2001,education_code,STRING,,,,2003 revision: CATEGORIES
death,2002,education_code,STRING,,,,2003 revision: CATEGORIES
death,2003,education_code,STRING,,,,2003 revision: CATEGORIES
death,2004,education_code,STRING,,,,2003 revision: CATEGORIES
death,2005,education_code,STRING,,,,2003 revision: CATEGORIES
death,2006,education_code,STRING,,educ2003,,2003 revision: CATEGORIES
death,2007,education_code,STRING,,educ2003,,2003 revision: CATEGORIES
death,2008,education_code,STRING,,educ2003,,2003 revision: CATEGORIES
death,2009,education_code,STRING,,educ2003,,2003 revision: CATEGORIES
death,2010,education_code,STRING,,educ2003,,2003 revision: CATEGORIES
death,2011,education_code,STRING,,educ2003,,2003 revision: CATEGORIES
death,2012,education_code,STRING,,educ2003,,2003 revision: CATEGORIES
death,2013,education_code,STRING,,educ2003,,2003 revision: CATEGORIES
death,2014,education_code,STRING,,educ2003,,2003 revision: CATEGORIES
death,2015,education_code,STRING,,educ2003,,2003 revision: CATEGORIES
death,2016,education_code,STRING,,educ2003,,2003 revision: CATEGORIES
death,2017,education_code,STRING,,educ2003,,2003 revision: CATEGORIES
death,2018,education_code,STRING,,educ2003,,2003 revision: CATEGORIES
death,2019,education_code,STRING,,educ2003,,2003 revision: CATEGORIES
death,2020,education_code,STRING,,educ2003,,2003 revision: CATEGORIES
death,2021,education_code,STRING,,educ2003,,2003 revision: CATEGORIES
death,2022,education_code,STRING,,educ2003,,2003 revision: CATEGORIES
death,2023,education_code,STRING,,educ2003,,2003 revision: CATEGORIES
death,2024,education_code,STRING,,educ2003,,2003 revision: CATEGORIES
death,1968,education_reporting_flag,STRING,,,,
death,1969,education_reporting_flag,STRING,,,,
death,1970,education_reporting_flag,STRING,,,,
death,1971,education_reporting_flag,STRING,,,,
death,1972,education_reporting_flag,STRING,,,,
death,1973,education_reporting_flag,STRING,,,,
death,1974,education_reporting_flag,STRING,,,,
death,1975,education_reporting_flag,STRING,,,,
death,1976,education_reporting_flag,STRING,,,,
death,1977,education_reporting_flag,STRING,,,,
death,1978,education_reporting_flag,STRING,,,,
death,1979,education_reporting_flag,STRING,,,,
death,1980,education_reporting_flag,STRING,,,,
death,1981,education_reporting_flag,STRING,,,,
death,1982,education_reporting_flag,STRING,,,,
death,1983,education_reporting_flag,STRING,,,,
death,1984,education_reporting_flag,STRING,,,,
death,1985,education_reporting_flag,STRING,,,,
death,1986,education_reporting_flag,STRING,,,,
death,1987,education_reporting_flag,STRING,,,,
death,1988,education_reporting_flag,STRING,,,,
death,1989,education_reporting_flag,STRING,,,,
death,1990,education_reporting_flag,STRING,,,,
death,1991,education_reporting_flag,STRING,,,,
death,1992,education_reporting_flag,STRING,,,,
death,1993,education_reporting_flag,STRING,,,,
death,1994,education_reporting_flag,STRING,,,,
death,1995,education_reporting_flag,STRING,,,,
death,1996,education_reporting_flag,STRING,,,,
death,1997,education_reporting_flag,STRING,,,,
death,1998,education_reporting_flag,STRING,,,,
death,1999,education_reporting_flag,STRING,,,,
death,2000,education_reporting_flag,STRING,,,,
death,2001,education_reporting_flag,STRING,,,,
death,2002,education_reporting_flag,STRING,,,,
death,2003,education_reporting_flag,STRING,,educflag,,
death,2004,education_reporting_flag,STRING,,educflag,,
death,2005,education_reporting_flag,STRING,,educflag,,
death,2006,education_reporting_flag,STRING,,educflag,,
death,2007,education_reporting_flag,STRING,,educflag,,
death,2008,education_reporting_flag,STRING,,educflag,,
death,2009,education_reporting_flag,STRING,,educflag,,
death,2010,education_reporting_flag,STRING,,educflag,,
death,2011,education_reporting_flag,STRING,,educflag,,
death,2012,education_reporting_flag,STRING,,educflag,,
death,2013,education_reporting_flag,STRING,,educflag,,
death,2014,education_reporting_flag,STRING,,educflag,,
death,2015,education_reporting_flag,STRING,,educflag,,
death,2016,education_reporting_flag,STRING,,educflag,,
death,2017,education_reporting_flag,STRING,,educflag,,
death,2018,education_reporting_flag,STRING,,educflag,,
death,2019,education_reporting_flag,STRING,,educflag,,
death,2020,education_reporting_flag,STRING,,educflag,,
death,2021,education_reporting_flag,STRING,,educflag,,
death,2022,education_reporting_flag,STRING,,educflag,,
death,2023,education_reporting_flag,STRING,,educflag,,
death,2024,education_reporting_flag,STRING,,educflag,,
death,1968,marital_status,STRING,,,,1979+
death,1969,marital_status,STRING,,,,1979+
death,1970,marital_status,STRING,,,,1979+
death,1971,marital_status,STRING,,,,1979+
death,1972,marital_status,STRING,,,,1979+
death,1973,marital_status,STRING,,,,1979+
death,1974,marital_status,STRING,,,,1979+
death,1975,marital_status,STRING,,,,1979+
death,1976,marital_status,STRING,,,,1979+
death,1977,marital_status,STRING,,,,1979+
death,1978,marital_status,STRING,,,,1979+
death,1979,marital_status,STRING,,marstat,,1979+
death,1980,marital_status,STRING,,marstat,,1979+
death,1981,marital_status,STRING,,marstat,,1979+
death,1982,marital_status,STRING,,marstat,,1979+
death,1983,marital_status,STRING,,marstat,,1979+
death,1984,marital_status,STRING,,marstat,,1979+
death,1985,marital_status,STRING,,marstat,,1979+
death,1986,marital_status,STRING,,marstat,,1979+
death,1987,marital_status,STRING,,marstat,,1979+
death,1988,marital_status,STRING,,marstat,,1979+
death,1989,marital_status,STRING,,marstat,,1979+
death,1990,marital_status,STRING,,marstat,,1979+
death,1991,marital_status,STRING,,marstat,,1979+
death,1992,marital_status,STRING,,marstat,,1979+
death,1993,marital_status,STRING,,marstat,,1979+
death,1994,marital_status,STRING,,marstat,,1979+
death,1995,marital_status,STRING,,marstat,,1979+
death,1996,marital_status,STRING,,marstat,,1979+
death,1997,marital_status,STRING,,marstat,,1979+
death,1998,marital_status,STRING,,marstat,,1979+
death,1999,marital_status,STRING,,marstat,,1979+
death,2000,marital_status,STRING,,marstat,,1979+
death,2001,marital_status,STRING,,marstat,,1979+
death,2002,marital_status,STRING,,marstat,,1979+
death,2003,marital_status,STRING,,marstat,,1979+
death,2004,marital_status,STRING,,marstat,,1979+
death,2005,marital_status,STRING,,marstat,,1979+
death,2006,marital_status,STRING,,marstat,,1979+
death,2007,marital_status,STRING,,marstat,,1979+
death,2008,marital_status,STRING,,marstat,,1979+
death,2009,marital_status,STRING,,marstat,,1979+
death,2010,marital_status,STRING,,marstat,,1979+
death,2011,marital_status,STRING,,marstat,,1979+
death,2012,marital_status,STRING,,marstat,,1979+
death,2013,marital_status,STRING,,marstat,,1979+
death,2014,marital_status,STRING,,marstat,,1979+
death,2015,marital_status,STRING,,marstat,,1979+
death,2016,marital_status,STRING,,marstat,,1979+
death,2017,marital_status,STRING,,marstat,,1979+
death,2018,marital_status,STRING,,marstat,,1979+
death,2019,marital_status,STRING,,marstat,,1979+
death,2020,marital_status,STRING,,marstat,,1979+
death,2021,marital_status,STRING,,marstat,,1979+
death,2022,marital_status,STRING,,marstat,,1979+
