name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name,description_en,description_es
dis_flg,STRING,Uma ou mais deficiências,,yes,,,no,,dis_flg,1+ Disabilities,Una o más discapacidades
pension,STRING,"Pensão, participação do empregado",,yes,,,no,,pension,"Pension, Employee Participates","Pensión, participación del empleado"
pensemp,STRING,"Pensão, patrocínio do empregador",,yes,,,no,,pensemp,"Pension, Employer Sponsors","Pensión, patrocinio del empleador"
mig,STRING,Migração,,yes,,,no,,mig,Migration,Migración
mig_flag,STRING,"Migração, indicador de imputação",,yes,,,no,,mig_flag,"Migration, imputation flag","Migración, indicador de imputación"
mstatei,STRING,"Migração, imputação no nível estadual ou inferior",,yes,,,no,,mstatei,"Migration, imputation flag, state and below assigned","Migración, imputación a nivel estatal o inferior"
mcountyi,STRING,"Migração, imputação no nível de condado ou inferior",,yes,,,no,,mcountyi,"Migration, imputation flag, county and below assigned","Migración, imputación a nivel de condado o inferior"
mmcdi,STRING,"Migração, imputação no nível de MCD ou inferior",,yes,,,no,,mmcdi,"Migration, imputation flag, mcd and below assigned","Migración, imputación a nivel de MCD o inferior"
mplacei,STRING,"Migração, imputação apenas no nível de localidade",,yes,,,no,,mplacei,"Migration, imputation flag, place only","Migración, imputación solo a nivel de localidad"
mnyci,STRING,"Migração, imputação para condado em NYC",,yes,,,no,,mnyci,"Migration, imputation flag, county in NYC assigned","Migración, imputación para condado en NYC"
mig5,STRING,Migração há 5 anos,2015(1)2015,yes,,,no,,mig5,"Migration, 5 years ago-1",Migración hace 5 años
mig5_flag,STRING,"Migração há 5 anos, indicador de imputação",2015(1)2015,yes,,,no,,mig5_flag,"Migration, 5 years ago, imputation flag","Migración hace 5 años, indicador de imputación"
m5statei,STRING,"Migração há 5 anos, imputação no nível estadual ou inferior",,yes,,,no,,m5statei,"Migration, 5 years ago, imputation flag, state and below assigned","Migración hace 5 años, imputación a nivel estatal o inferior"
m5countyi,STRING,"Migração há 5 anos, imputação no nível de condado ou inferior",,yes,,,no,,m5countyi,"Migration, 5 years ago, imputation flag, county and below assigned","Migración hace 5 años, imputación a nivel de condado o inferior"
m5mcdi,STRING,"Migração há 5 anos, imputação no nível de MCD ou inferior",,yes,,,no,,m5mcdi,"Migration, 5 years ago, imputation flag, mcd and below assigned","Migración hace 5 años, imputación a nivel de MCD o inferior"
m5placei,STRING,"Migração há 5 anos, imputação apenas no nível de localidade",,yes,,,no,,m5placei,"Migration, 5 years ago, imputation flag, place only","Migración hace 5 años, imputación solo a nivel de localidad"
m5nyci,STRING,"Migração há 5 anos, imputação para condado em NYC",,yes,,,no,,m5nyci,"Migration, 5 years ago, imputation flag, county in NYC assigned","Migración hace 5 años, imputación para condado en NYC"
mig_m,STRING,"Migração, áreas metropolitanas",,yes,,,no,,mig_m,"Migration, Metro areas","Migración, áreas metropolitanas"
mig5_m,STRING,"Migração há 5 anos, áreas metropolitanas",2015(1)2015,yes,,,no,,mig5_m,"Migration, 5 years ago, Metro areas","Migración hace 5 años, áreas metropolitanas"
mig_r,STRING,"Migração, região",,yes,,,no,,mig_r,"Migration, Region","Migración, región"
mig5_r,STRING,"Migração há 5 anos, região",2015(1)2015,yes,,,no,,mig5_r,"Migration, 5 years ago, region","Migración hace 5 años, región"
mig_mr,STRING,Situação metropolitana da residência no ano anterior,,yes,,,no,,mig_mr,Metro status of residence last year,Situación metropolitana de la residencia el año anterior
mig5_mr,STRING,Situação metropolitana da residência há 5 anos,2015(1)2015,yes,,,no,,mig5_mr,Metro status of residence 5 years ago,Situación metropolitana de la residencia hace 5 años
mig_rr,STRING,Região de residência no ano anterior,,yes,,,no,,mig_rr,Region of residence last year,Región de residencia el año anterior
mig5_rr,STRING,Região de residência há 5 anos,2015(1)2015,yes,,,no,,mig5_rr,Region of residence 5 years ago,Región de residencia hace 5 años
mig_sh,STRING,Não migrante,,yes,,,no,,mig_sh,Nonmover,No migrante
mig5_sh,STRING,Não migrante há 5 anos,2015(1)2015,yes,,,no,,mig5_sh,Nonmover 5 years ago,No migrante hace 5 años
st_lyr,STRING,Estado de residência em março do ano anterior,,yes,,,no,,st_lyr,State residence in March last year,Estado de residencia en marzo del año anterior
st_5yr,STRING,Estado de residência em março de cinco anos atrás,2015(1)2015,yes,,,no,,st_5yr,State residence in March five years ago,Estado de residencia en marzo de hace cinco años
resmove,STRING,Principais motivos da mudança,,yes,,,no,,resmove,Main reasons for moving,Principales motivos de la mudanza
resmove11,STRING,Principais motivos da mudança (esquema 2011),,yes,,,no,,resmove11,Main reasons for moving,Principales motivos de la mudanza (esquema 2011)
